Activity,BPM,RMSSD,Quality,Comments,weekday,days,hours,abs_time_days,abs_time_hours
0,47,41.77,1,,3,8,2.916666667,8.121527778,194.9166667
1,49,48.03,0.81,,3,8,3,8.125,195
0,45,51.3,1,,3,8,3.083333333,8.128472222,195.0833333
1,45,78.71,0.69,,3,8,3.166666667,8.131944444,195.1666667
2,48,53.99,0.81,,3,8,3.25,8.135416667,195.25
3,46,55.21,1,,3,8,3.333333333,8.138888889,195.3333333
0,46,58.76,1,,3,8,3.416666667,8.142361111,195.4166667
7,47,48.88,0.88,,3,8,3.5,8.145833333,195.5
0,45,43.59,1,,3,8,3.583333333,8.149305556,195.5833333
1,48,53.91,0.5,,3,8,3.666666667,8.152777778,195.6666667
0,45,42.7,1,,3,8,3.75,8.15625,195.75
0,44,47.61,1,,3,8,3.833333333,8.159722222,195.8333333
0,45,41.57,1,,3,8,3.916666667,8.163194444,195.9166667
0,45,46.93,1,,3,8,4,8.166666667,196
0,45,43.02,1,,3,8,4.083333333,8.170138889,196.0833333
0,44,42.88,1,,3,8,4.166666667,8.173611111,196.1666667
0,45,45.33,1,,3,8,4.25,8.177083333,196.25
0,45,42.86,1,,3,8,4.333333333,8.180555556,196.3333333
0,45,51.45,1,,3,8,4.416666667,8.184027778,196.4166667
0,45,42.68,1,,3,8,4.5,8.1875,196.5
2,46,87.73,0.81,,3,8,4.583333333,8.190972222,196.5833333
0,44,53.27,1,,3,8,4.666666667,8.194444444,196.6666667
1,47,71.72,0.94,,3,8,4.75,8.197916667,196.75
2,48,51.4,1,,3,8,4.833333333,8.201388889,196.8333333
0,45,45.72,1,,3,8,4.916666667,8.204861111,196.9166667
0,44,62.28,1,,3,8,5,8.208333333,197
3,48,58.67,0.94,,3,8,5.083333333,8.211805556,197.0833333
0,43,54.95,1,,3,8,5.166666667,8.215277778,197.1666667
0,43,52.29,1,,3,8,5.25,8.21875,197.25
0,44,46.88,1,,3,8,5.333333333,8.222222222,197.3333333
0,43,48.96,1,,3,8,5.416666667,8.225694444,197.4166667
0,44,70.16,0.94,,3,8,5.5,8.229166667,197.5
0,44,46.5,1,,3,8,5.583333333,8.232638889,197.5833333
0,46,55.3,0.88,,3,8,5.666666667,8.236111111,197.6666667
3,47,52.3,0.88,,3,8,5.75,8.239583333,197.75
0,48,55.95,0.88,,3,8,5.833333333,8.243055556,197.8333333
0,44,57.51,1,,3,8,5.916666667,8.246527778,197.9166667
0,44,50.71,1,,3,8,6,8.25,198
0,44,53.94,1,,3,8,6.083333333,8.253472222,198.0833333
4,48,57.27,0.94,,3,8,6.166666667,8.256944444,198.1666667
0,49,69.95,1,,3,8,6.25,8.260416667,198.25
0,50,52.48,0.94,,3,8,6.333333333,8.263888889,198.3333333
0,49,50.48,1,,3,8,6.416666667,8.267361111,198.4166667
18,50,61.71,0.88,,3,8,6.5,8.270833333,198.5
4,49,72.33,0.88,,3,8,6.583333333,8.274305556,198.5833333
225,57,50.64,0.81,,3,8,6.666666667,8.277777778,198.6666667
140,58,45.88,1,,3,8,6.75,8.28125,198.75
84,63,31.95,1,,3,8,6.833333333,8.284722222,198.8333333
261,61,35.63,1,,3,8,6.916666667,8.288194444,198.9166667
2,58,27.9,1,,3,8,7,8.291666667,199
3,59,33.71,1,,3,8,7.083333333,8.295138889,199.0833333
13,60,37,0.81,,3,8,7.166666667,8.298611111,199.1666667
0,58,45.71,1,,3,8,7.25,8.302083333,199.25
1,57,48.86,1,,3,8,7.333333333,8.305555556,199.3333333
93,57,58.23,0.94,,3,8,7.416666667,8.309027778,199.4166667
0,59,42.89,1,,3,8,7.5,8.3125,199.5
27,64,41.18,0.88,,3,8,7.583333333,8.315972222,199.5833333
209,67,43.94,0.88,Some IBI data discounted,3,8,7.666666667,8.319444444,199.6666667
180,63,34.99,1,,3,8,7.75,8.322916667,199.75
104,61,30.58,1,,3,8,7.833333333,8.326388889,199.8333333
136,61,35.94,1,,3,8,7.916666667,8.329861111,199.9166667
103,60,38.46,1,,3,8,8,8.333333333,200
47,59,42.46,1,,3,8,8.083333333,8.336805556,200.0833333
56,61,39.28,1,,3,8,8.166666667,8.340277778,200.1666667
111,64,35.32,1,,3,8,8.25,8.34375,200.25
432,72,25.18,1,,3,8,8.333333333,8.347222222,200.3333333
404,68,29.33,1,,3,8,8.416666667,8.350694444,200.4166667
350,68,42.27,0.94,,3,8,8.5,8.354166667,200.5
303,65,66.72,0.94,,3,8,8.583333333,8.357638889,200.5833333
309,65,36.26,0.94,,3,8,8.666666667,8.361111111,200.6666667
192,63,30.53,1,,3,8,8.75,8.364583333,200.75
274,63,32.5,1,,3,8,8.833333333,8.368055556,200.8333333
257,65,34.7,0.88,,3,8,8.916666667,8.371527778,200.9166667
216,64,29.85,1,,3,8,9,8.375,201
331,67,39.87,1,,3,8,9.083333333,8.378472222,201.0833333
2069,74,29.18,1,,3,8,9.166666667,8.381944444,201.1666667
718,72,30.7,0.94,,3,8,9.25,8.385416667,201.25
1845,77,25.31,1,,3,8,9.333333333,8.388888889,201.3333333
1884,72,48.38,0.88,,3,8,9.416666667,8.392361111,201.4166667
289,67,29.99,1,,3,8,9.5,8.395833333,201.5
1208,76,34.46,1,,3,8,9.583333333,8.399305556,201.5833333
337,70,36.17,0.81,,3,8,9.666666667,8.402777778,201.6666667
454,73,35.29,1,,3,8,9.75,8.40625,201.75
604,71,30.52,1,,3,8,9.833333333,8.409722222,201.8333333
311,68,34.64,1,,3,8,9.916666667,8.413194444,201.9166667
358,72,35.67,1,,3,8,10,8.416666667,202
248,69,39.97,0.88,,3,8,10.08333333,8.420138889,202.0833333
428,71,36.61,0.88,,3,8,10.16666667,8.423611111,202.1666667
442,73,33.82,1,,3,8,10.25,8.427083333,202.25
790,73,40.86,0.94,,3,8,10.33333333,8.430555556,202.3333333
2661,83,20.62,1,,3,8,10.41666667,8.434027778,202.4166667
562,66,39.29,1,,3,8,10.5,8.4375,202.5
26,59,55.01,0.88,,3,8,10.58333333,8.440972222,202.5833333
971,73,49.37,0.81,,3,8,10.66666667,8.444444444,202.6666667
2091,88,29.53,1,,3,8,10.75,8.447916667,202.75
307,71,56.83,0.81,,3,8,10.83333333,8.451388889,202.8333333
102,60,39.73,1,,3,8,10.91666667,8.454861111,202.9166667
248,65,30.49,1,,3,8,11,8.458333333,203
36,56,55.52,1,,3,8,11.08333333,8.461805556,203.0833333
16,58,57.3,0.88,,3,8,11.16666667,8.465277778,203.1666667
78,58,50.11,0.94,,3,8,11.25,8.46875,203.25
52,61,38.14,1,,3,8,11.33333333,8.472222222,203.3333333
62,59,50.88,1,,3,8,11.41666667,8.475694444,203.4166667
6,56,53.96,1,,3,8,11.5,8.479166667,203.5
22,61,50.27,1,,3,8,11.58333333,8.482638889,203.5833333
1439,83,24.68,0.94,Some IBI data discounted,3,8,11.66666667,8.486111111,203.6666667
142,61,45.44,1,,3,8,11.75,8.489583333,203.75
239,65,39.82,1,,3,8,11.83333333,8.493055556,203.8333333
68,56,46.16,1,,3,8,11.91666667,8.496527778,203.9166667
159,57,42.19,1,,3,8,12,8.5,204
144,58,46.8,1,,3,8,12.08333333,8.503472222,204.0833333
31,57,42.93,0.88,,3,8,12.16666667,8.506944444,204.1666667
44,58,46.52,0.88,,3,8,12.25,8.510416667,204.25
121,58,40.59,1,,3,8,12.33333333,8.513888889,204.3333333
309,63,41.38,0.81,,3,8,12.41666667,8.517361111,204.4166667
972,73,29.08,1,,3,8,12.5,8.520833333,204.5
1055,73,29.29,1,,3,8,12.58333333,8.524305556,204.5833333
4,59,46.4,1,,3,8,12.66666667,8.527777778,204.6666667
6,63,39.72,1,,3,8,12.75,8.53125,204.75
6,61,43.12,1,,3,8,12.83333333,8.534722222,204.8333333
865,69,34.09,1,,3,8,12.91666667,8.538194444,204.9166667
580,67,29.68,1,,3,8,13,8.541666667,205
1007,71,29.65,1,,3,8,13.08333333,8.545138889,205.0833333
485,70,41.09,0.94,,3,8,13.16666667,8.548611111,205.1666667
335,73,34.1,0.81,Some IBI data discounted,3,8,13.25,8.552083333,205.25
425,72,37.4,0.81,,3,8,13.33333333,8.555555556,205.3333333
215,66,37.7,0.94,,3,8,13.41666667,8.559027778,205.4166667
1032,73,26.9,1,,3,8,13.5,8.5625,205.5
186,67,38.15,0.88,,3,8,13.58333333,8.565972222,205.5833333
488,70,38.69,1,,3,8,13.66666667,8.569444444,205.6666667
255,70,33.33,0.94,,3,8,13.75,8.572916667,205.75
1144,71,26.14,1,,3,8,13.83333333,8.576388889,205.8333333
786,70,29.98,1,,3,8,13.91666667,8.579861111,205.9166667
1300,79,21.19,1,,3,8,14,8.583333333,206
1474,103,13.37,1,,3,8,14.08333333,8.586805556,206.0833333
1509,106,11.67,1,,3,8,14.16666667,8.590277778,206.1666667
1204,97,14.71,1,,3,8,14.25,8.59375,206.25
675,84,22.92,1,,3,8,14.33333333,8.597222222,206.3333333
299,73,29.74,1,,3,8,14.41666667,8.600694444,206.4166667
1286,111,8.39,1,,3,8,14.5,8.604166667,206.5
493,84,18.26,1,,3,8,14.58333333,8.607638889,206.5833333
803,96,17.49,1,,3,8,14.66666667,8.611111111,206.6666667
129,77,23.81,1,,3,8,14.75,8.614583333,206.75
836,91,16.76,1,,3,8,14.83333333,8.618055556,206.8333333
1198,100,12.83,1,,3,8,14.91666667,8.621527778,206.9166667
2308,87,14.04,1,,3,8,15,8.625,207
663,80,26.32,1,,3,8,15.08333333,8.628472222,207.0833333
394,76,34.15,0.94,,3,8,15.16666667,8.631944444,207.1666667
1397,101,14.22,0.81,Some IBI data discounted,3,8,15.25,8.635416667,207.25
1434,74,18.63,1,,3,8,15.33333333,8.638888889,207.3333333
2501,86,14.58,1,,3,8,15.41666667,8.642361111,207.4166667
2243,82,21.39,0.94,,3,8,15.5,8.645833333,207.5
2429,73,23.12,1,,3,8,15.58333333,8.649305556,207.5833333
2142,73,20.44,1,,3,8,15.66666667,8.652777778,207.6666667
1887,73,21.85,1,,3,8,15.75,8.65625,207.75
3284,77,30.56,0.88,Some IBI data discounted,3,8,15.83333333,8.659722222,207.8333333
1392,73,24.08,1,,3,8,15.91666667,8.663194444,207.9166667
810,72,32.59,0.94,,3,8,16,8.666666667,208
1771,73,21.71,1,,3,8,16.08333333,8.670138889,208.0833333
1592,72,39.05,0.94,,3,8,16.16666667,8.673611111,208.1666667
1148,73,26.15,1,,3,8,16.25,8.677083333,208.25
32,59,39.57,1,,3,8,16.33333333,8.680555556,208.3333333
765,66,34.08,0.88,,3,8,16.41666667,8.684027778,208.4166667
13,60,42.03,1,,3,8,16.5,8.6875,208.5
1,61,43.44,1,,3,8,16.58333333,8.690972222,208.5833333
6,61,39.33,1,,3,8,16.66666667,8.694444444,208.6666667
6,63,36.12,1,,3,8,16.75,8.697916667,208.75
11,63,55.34,0.91,,3,8,16.83333333,8.701388889,208.8333333
340,69,45.41,0.94,Some IBI data discounted,3,8,16.91666667,8.704861111,208.9166667
863,76,39.25,0.94,Some IBI data discounted,3,8,17,8.708333333,209
84,66,109.26,0.94,,3,8,17.08333333,8.711805556,209.0833333
94,66,51.66,1,,3,8,17.16666667,8.715277778,209.1666667
75,60,133.55,0.81,Some IBI data discounted,3,8,17.25,8.71875,209.25
9,52,58.96,0.75,,3,8,17.33333333,8.722222222,209.3333333
4,50,43.22,1,,3,8,17.41666667,8.725694444,209.4166667
6,49,77.16,1,,3,8,17.5,8.729166667,209.5
653,67,61.38,0.69,Some IBI data discounted,3,8,17.58333333,8.732638889,209.5833333
139,60,100.94,1,Some IBI data discounted,3,8,17.66666667,8.736111111,209.6666667
0,0,16.96,0.94,Some IBI data discounted,3,8,17.75,8.739583333,209.75
1067,26,837.45,0,Invalid data,3,8,17.83333333,8.743055556,209.8333333
96,62,456.19,0,Invalid data,3,8,17.91666667,8.746527778,209.9166667
50,60,35.4,1,,3,8,18,8.75,210
11,63,30.12,1,,3,8,18.08333333,8.753472222,210.0833333
26,63,35.35,1,,3,8,18.16666667,8.756944444,210.1666667
12,66,27.35,1,,3,8,18.25,8.760416667,210.25
40,68,27.12,1,,3,8,18.33333333,8.763888889,210.3333333
14,68,26.5,1,,3,8,18.41666667,8.767361111,210.4166667
0,66,32.61,1,,3,8,18.5,8.770833333,210.5
14,70,28.14,1,,3,8,18.58333333,8.774305556,210.5833333
75,70,32.55,1,,3,8,18.66666667,8.777777778,210.6666667
517,69,34.28,0.81,Some IBI data discounted,3,8,18.75,8.78125,210.75
119,67,42.77,0.88,,3,8,18.83333333,8.784722222,210.8333333
359,73,60.99,0.81,Some IBI data discounted,3,8,18.91666667,8.788194444,210.9166667
506,70,58.08,0.81,Some IBI data discounted,3,8,19,8.791666667,211
13,58,43.95,0.94,,3,8,19.08333333,8.795138889,211.0833333
144,65,44.44,1,,3,8,19.16666667,8.798611111,211.1666667
140,68,35.75,0.88,Some IBI data discounted,3,8,19.25,8.802083333,211.25
595,68,28.2,1,,3,8,19.33333333,8.805555556,211.3333333
194,65,46,1,,3,8,19.41666667,8.809027778,211.4166667
193,66,44.61,1,,3,8,19.5,8.8125,211.5
25,56,47.05,1,,3,8,19.58333333,8.815972222,211.5833333
16,57,44.96,1,,3,8,19.66666667,8.819444444,211.6666667
20,56,40.97,1,,3,8,19.75,8.822916667,211.75
92,58,47.51,1,,3,8,19.83333333,8.826388889,211.8333333
805,66,42.64,0.88,,3,8,19.91666667,8.829861111,211.9166667
1002,64,43.32,0.88,,3,8,20,8.833333333,212
226,60,45.92,0.88,,3,8,20.08333333,8.836805556,212.0833333
335,58,40.85,1,,3,8,20.16666667,8.840277778,212.1666667
173,57,38.45,1,,3,8,20.25,8.84375,212.25
679,68,43.85,0.94,Some IBI data discounted,3,8,20.33333333,8.847222222,212.3333333
549,64,36.36,0.94,Some IBI data discounted,3,8,20.41666667,8.850694444,212.4166667
553,67,40.88,0.94,,3,8,20.5,8.854166667,212.5
120,60,54.69,0.94,Some IBI data discounted,3,8,20.58333333,8.857638889,212.5833333
18,57,42.67,1,,3,8,20.66666667,8.861111111,212.6666667
12,56,38.98,1,,3,8,20.75,8.864583333,212.75
90,58,48.6,1,,3,8,20.83333333,8.868055556,212.8333333
20,54,46.71,1,,3,8,20.91666667,8.871527778,212.9166667
0,50,46.64,1,,3,8,21,8.875,213
0,50,80.37,0.75,,3,8,21.08333333,8.878472222,213.0833333
0,51,40.2,1,,3,8,21.16666667,8.881944444,213.1666667
1,50,44.07,1,,3,8,21.25,8.885416667,213.25
0,49,41.94,1,,3,8,21.33333333,8.888888889,213.3333333
10,54,47.11,1,,3,8,21.41666667,8.892361111,213.4166667
113,67,36.74,1,,3,8,21.5,8.895833333,213.5
83,55,49.12,0.88,,3,8,21.58333333,8.899305556,213.5833333
0,50,35.38,1,,3,8,21.66666667,8.902777778,213.6666667
0,48,55.65,1,,3,8,21.75,8.90625,213.75
25,51,41.65,1,,3,8,21.83333333,8.909722222,213.8333333
0,48,37.58,1,,3,8,21.91666667,8.913194444,213.9166667
0,49,33.79,1,,3,8,22,8.916666667,214
0,49,32.41,1,,3,8,22.08333333,8.920138889,214.0833333
0,49,34.26,1,,3,8,22.16666667,8.923611111,214.1666667
0,49,34.99,1,,3,8,22.25,8.927083333,214.25
0,49,33.94,1,,3,8,22.33333333,8.930555556,214.3333333
0,50,43.63,1,,3,8,22.41666667,8.934027778,214.4166667
11,52,58.45,0.94,,3,8,22.5,8.9375,214.5
0,49,44.47,1,,3,8,22.58333333,8.940972222,214.5833333
0,50,43.09,1,,3,8,22.66666667,8.944444444,214.6666667
0,53,50.33,1,,3,8,22.75,8.947916667,214.75
0,50,44.24,1,,3,8,22.83333333,8.951388889,214.8333333
0,51,47.06,1,,3,8,22.91666667,8.954861111,214.9166667
0,50,46.49,1,,3,8,23,8.958333333,215
17,53,50.81,0.88,,3,8,23.08333333,8.961805556,215.0833333
0,51,39.6,1,,3,8,23.16666667,8.965277778,215.1666667
0,49,36.21,1,,3,8,23.25,8.96875,215.25
0,48,44.61,1,,3,8,23.33333333,8.972222222,215.3333333
0,48,38.49,1,,3,8,23.41666667,8.975694444,215.4166667
0,48,38.32,1,,3,8,23.5,8.979166667,215.5
0,48,40.33,1,,3,8,23.58333333,8.982638889,215.5833333
0,47,46.69,1,,3,8,23.66666667,8.986111111,215.6666667
9,49,85.96,0.81,,3,8,23.75,8.989583333,215.75
0,48,55.19,0.94,,3,8,23.83333333,8.993055556,215.8333333
0,47,55.91,0.94,,3,8,23.91666667,8.996527778,215.9166667
0,47,49.74,1,,4,9,0,9,216
0,48,39.42,1,,4,9,0.083333333,9.003472222,216.0833333
0,47,43.26,1,,4,9,0.166666667,9.006944444,216.1666667
0,47,58.66,1,,4,9,0.25,9.010416667,216.25
0,47,56.87,1,,4,9,0.333333333,9.013888889,216.3333333
0,46,51.46,1,,4,9,0.416666667,9.017361111,216.4166667
0,48,54.39,1,,4,9,0.5,9.020833333,216.5
21,52,72.59,0.88,,4,9,0.583333333,9.024305556,216.5833333
0,46,56.51,1,,4,9,0.666666667,9.027777778,216.6666667
0,46,79.4,0.69,,4,9,0.75,9.03125,216.75
0,46,55.66,1,,4,9,0.833333333,9.034722222,216.8333333
0,45,66.65,1,,4,9,0.916666667,9.038194444,216.9166667
0,46,82.59,0.88,,4,9,1,9.041666667,217
0,44,76.65,1,,4,9,1.083333333,9.045138889,217.0833333
0,44,50.58,1,,4,9,1.166666667,9.048611111,217.1666667
0,44,61.01,0.94,,4,9,1.25,9.052083333,217.25
0,43,74.23,0.94,,4,9,1.333333333,9.055555556,217.3333333
0,44,99.51,0.94,,4,9,1.416666667,9.059027778,217.4166667
0,45,68.95,1,,4,9,1.5,9.0625,217.5
38,50,97.35,0.88,Some IBI data discounted,4,9,1.583333333,9.065972222,217.5833333
28,50,54,0.94,,4,9,1.666666667,9.069444444,217.6666667
143,62,63.5,0.81,,4,9,1.75,9.072916667,217.75
223,74,37.27,0.94,,4,9,1.833333333,9.076388889,217.8333333
251,76,25.55,1,,4,9,1.916666667,9.079861111,217.9166667
191,63,46.07,1,,4,9,2,9.083333333,218
4,45,110.09,0.75,,4,9,2.083333333,9.086805556,218.0833333
29,46,66.21,0.94,,4,9,2.166666667,9.090277778,218.1666667
6,47,66.33,1,,4,9,2.25,9.09375,218.25
12,49,56.53,0.94,,4,9,2.333333333,9.097222222,218.3333333
0,44,56.26,1,,4,9,2.416666667,9.100694444,218.4166667
0,43,43.62,1,,4,9,2.5,9.104166667,218.5
0,42,50.58,1,,4,9,2.583333333,9.107638889,218.5833333
0,42,49.71,1,,4,9,2.666666667,9.111111111,218.6666667
9,48,59.47,1,,4,9,2.75,9.114583333,218.75
0,45,52.06,1,,4,9,2.833333333,9.118055556,218.8333333
45,52,63.03,0.88,,4,9,2.916666667,9.121527778,218.9166667
1,46,64.54,1,,4,9,3,9.125,219
0,42,58.7,1,,4,9,3.083333333,9.128472222,219.0833333
0,42,64.93,1,,4,9,3.166666667,9.131944444,219.1666667
0,43,61.89,1,,4,9,3.25,9.135416667,219.25
0,44,50.26,1,,4,9,3.333333333,9.138888889,219.3333333
0,44,48,1,,4,9,3.416666667,9.142361111,219.4166667
0,43,64.59,1,,4,9,3.5,9.145833333,219.5
0,43,61.87,1,,4,9,3.583333333,9.149305556,219.5833333
0,42,69.51,1,,4,9,3.666666667,9.152777778,219.6666667
0,42,69.04,1,,4,9,3.75,9.15625,219.75
0,44,67.67,0.88,,4,9,3.833333333,9.159722222,219.8333333
23,50,67.35,0.75,,4,9,3.916666667,9.163194444,219.9166667
4,47,62.33,0.88,,4,9,4,9.166666667,220
0,43,73.03,0.88,,4,9,4.083333333,9.170138889,220.0833333
0,42,64.48,1,,4,9,4.166666667,9.173611111,220.1666667
0,41,67.35,1,,4,9,4.25,9.177083333,220.25
0,42,59.75,1,,4,9,4.333333333,9.180555556,220.3333333
0,43,57.91,1,,4,9,4.416666667,9.184027778,220.4166667
0,43,54.09,1,,4,9,4.5,9.1875,220.5
0,43,53.65,1,,4,9,4.583333333,9.190972222,220.5833333
3,45,79.33,0.94,,4,9,4.666666667,9.194444444,220.6666667
0,42,75.1,1,,4,9,4.75,9.197916667,220.75
1,43,69.47,0.69,,4,9,4.833333333,9.201388889,220.8333333
0,45,67.39,1,,4,9,4.916666667,9.204861111,220.9166667
0,47,50.14,1,,4,9,5,9.208333333,221
0,47,57.57,1,,4,9,5.083333333,9.211805556,221.0833333
0,44,67.98,1,,4,9,5.166666667,9.215277778,221.1666667
0,45,68.42,1,,4,9,5.25,9.21875,221.25
1,45,90.66,0.88,,4,9,5.333333333,9.222222222,221.3333333
0,43,83.81,0.69,,4,9,5.416666667,9.225694444,221.4166667
1,44,84.66,0.63,,4,9,5.5,9.229166667,221.5
14,44,80.58,0.31,,4,9,5.583333333,9.232638889,221.5833333
24,47,84.77,0.88,,4,9,5.666666667,9.236111111,221.6666667
0,41,73.83,0.94,,4,9,5.75,9.239583333,221.75
0,40,73.75,1,,4,9,5.833333333,9.243055556,221.8333333
10,46,87.35,0.5,,4,9,5.916666667,9.246527778,221.9166667
64,48,121.2,0.75,,4,9,6,9.25,222
51,50,110.29,0.75,,4,9,6.083333333,9.253472222,222.0833333
0,40,75.01,1,,4,9,6.166666667,9.256944444,222.1666667
12,47,82.42,0.88,,4,9,6.25,9.260416667,222.25
13,45,77.08,0.88,,4,9,6.333333333,9.263888889,222.3333333
5,44,88.87,0.94,,4,9,6.416666667,9.267361111,222.4166667
0,41,75.65,1,,4,9,6.5,9.270833333,222.5
0,40,86.14,1,,4,9,6.583333333,9.274305556,222.5833333
14,47,128.86,0.88,Some IBI data discounted,4,9,6.666666667,9.277777778,222.6666667
40,47,91.6,0.94,,4,9,6.75,9.28125,222.75
0,42,85.76,1,,4,9,6.833333333,9.284722222,222.8333333
1,45,93.18,0.81,,4,9,6.916666667,9.288194444,222.9166667
0,43,88.47,1,,4,9,7,9.291666667,223
0,42,87.02,1,,4,9,7.083333333,9.295138889,223.0833333
29,50,101.75,0.92,,4,9,7.166666667,9.298611111,223.1666667
92,64,53.12,0.94,,4,9,7.25,9.302083333,223.25
446,67,41.28,0.94,,4,9,7.333333333,9.305555556,223.3333333
459,61,40.25,1,,4,9,7.416666667,9.309027778,223.4166667
127,59,46.58,1,,4,9,7.5,9.3125,223.5
52,56,56.23,1,,4,9,7.583333333,9.315972222,223.5833333
0,56,61.83,1,,4,9,7.666666667,9.319444444,223.6666667
0,54,62.6,1,,4,9,7.75,9.322916667,223.75
1,54,54.84,1,,4,9,7.833333333,9.326388889,223.8333333
2,60,47.97,1,,4,9,7.916666667,9.329861111,223.9166667
43,60,59.79,1,,4,9,8,9.333333333,224
138,59,63.3,1,,4,9,8.083333333,9.336805556,224.0833333
394,59,51.39,0.88,,4,9,8.166666667,9.340277778,224.1666667
98,55,60.92,1,,4,9,8.25,9.34375,224.25
1113,76,44,0.94,,4,9,8.333333333,9.347222222,224.3333333
758,81,27.03,1,,4,9,8.416666667,9.350694444,224.4166667
1438,75,37.38,1,,4,9,8.5,9.354166667,224.5
1030,92,29.12,0.94,Some IBI data discounted,4,9,8.583333333,9.357638889,224.5833333
966,91,23.67,0.94,,4,9,8.666666667,9.361111111,224.6666667
975,85,23.77,0.88,,4,9,8.75,9.364583333,224.75
183,77,28.28,1,,4,9,8.833333333,9.368055556,224.8333333
72,73,33.21,0.88,Some IBI data discounted,4,9,8.916666667,9.371527778,224.9166667
74,70,27.64,1,,4,9,9,9.375,225
139,71,33.58,1,,4,9,9.083333333,9.378472222,225.0833333
154,72,32.41,1,,4,9,9.166666667,9.381944444,225.1666667
626,65,58.41,1,,4,9,9.25,9.385416667,225.25
101,62,38.86,1,,4,9,9.333333333,9.388888889,225.3333333
775,68,32.62,1,,4,9,9.416666667,9.392361111,225.4166667
42,55,50.69,1,,4,9,9.5,9.395833333,225.5
723,60,44.55,1,,4,9,9.583333333,9.399305556,225.5833333
85,58,42.87,1,,4,9,9.666666667,9.402777778,225.6666667
55,59,32.16,1,,4,9,9.75,9.40625,225.75
96,60,37.1,1,,4,9,9.833333333,9.409722222,225.8333333
519,63,31.12,1,,4,9,9.916666667,9.413194444,225.9166667
440,60,43.72,1,,4,9,10,9.416666667,226
2,53,44.55,1,,4,9,10.08333333,9.420138889,226.0833333
0,57,48.62,0.94,,4,9,10.16666667,9.423611111,226.1666667
13,57,42.37,1,,4,9,10.25,9.427083333,226.25
5,59,43.42,1,,4,9,10.33333333,9.430555556,226.3333333
5,56,45.32,1,,4,9,10.41666667,9.434027778,226.4166667
2,55,49.06,1,,4,9,10.5,9.4375,226.5
2,54,48.86,1,,4,9,10.58333333,9.440972222,226.5833333
95,57,47.37,1,,4,9,10.66666667,9.444444444,226.6666667
10,61,36.67,1,,4,9,10.75,9.447916667,226.75
5,58,43.41,1,,4,9,10.83333333,9.451388889,226.8333333
321,60,43.61,1,,4,9,10.91666667,9.454861111,226.9166667
28,52,57.43,0.94,,4,9,11,9.458333333,227
412,56,43.32,1,,4,9,11.08333333,9.461805556,227.0833333
750,61,40.18,1,,4,9,11.16666667,9.465277778,227.1666667
750,60,49.72,1,,4,9,11.25,9.46875,227.25
157,58,61.66,0.94,,4,9,11.33333333,9.472222222,227.3333333
776,67,36.96,1,,4,9,11.41666667,9.475694444,227.4166667
101,60,45.05,0.94,,4,9,11.5,9.479166667,227.5
112,67,40.14,1,,4,9,11.58333333,9.482638889,227.5833333
327,58,49.25,1,,4,9,11.66666667,9.486111111,227.6666667
962,65,45.89,0.94,,4,9,11.75,9.489583333,227.75
1065,64,49.29,0.88,,4,9,11.83333333,9.493055556,227.8333333
393,59,44.83,1,,4,9,11.91666667,9.496527778,227.9166667
554,57,51.25,1,,4,9,12,9.5,228
1238,58,42.12,1,,4,9,12.08333333,9.503472222,228.0833333
908,57,44.71,1,,4,9,12.16666667,9.506944444,228.1666667
1579,62,39.36,1,,4,9,12.25,9.510416667,228.25
1132,62,43.41,1,,4,9,12.33333333,9.513888889,228.3333333
1382,60,38.48,1,,4,9,12.41666667,9.517361111,228.4166667
1314,63,41.74,1,,4,9,12.5,9.520833333,228.5
472,56,38.99,1,,4,9,12.58333333,9.524305556,228.5833333
1564,62,37.99,1,,4,9,12.66666667,9.527777778,228.6666667
1982,68,37.15,1,,4,9,12.75,9.53125,228.75
799,60,42.6,1,,4,9,12.83333333,9.534722222,228.8333333
1458,65,35.59,1,,4,9,12.91666667,9.538194444,228.9166667
824,60,49.61,0.94,,4,9,13,9.541666667,229
978,62,36.23,1,,4,9,13.08333333,9.545138889,229.0833333
1507,65,33.92,1,,4,9,13.16666667,9.548611111,229.1666667
1655,66,34.42,1,,4,9,13.25,9.552083333,229.25
1357,66,33.92,1,,4,9,13.33333333,9.555555556,229.3333333
2032,70,28.11,1,,4,9,13.41666667,9.559027778,229.4166667
1479,69,31.2,1,,4,9,13.5,9.5625,229.5
553,63,38.48,1,,4,9,13.58333333,9.565972222,229.5833333
256,59,44.07,1,,4,9,13.66666667,9.569444444,229.6666667
18,55,44.5,1,,4,9,13.75,9.572916667,229.75
164,56,47.07,1,,4,9,13.83333333,9.576388889,229.8333333
148,56,56.82,1,,4,9,13.91666667,9.579861111,229.9166667
31,61,64.94,0.94,Some IBI data discounted,4,9,14,9.583333333,230
285,61,51.97,1,,4,9,14.08333333,9.586805556,230.0833333
25,58,50.78,1,,4,9,14.16666667,9.590277778,230.1666667
0,58,47.48,1,,4,9,14.25,9.59375,230.25
15,58,52,1,,4,9,14.33333333,9.597222222,230.3333333
26,59,46.18,1,,4,9,14.41666667,9.600694444,230.4166667
158,58,48.61,1,,4,9,14.5,9.604166667,230.5
42,55,52.15,1,,4,9,14.58333333,9.607638889,230.5833333
11,55,44.39,1,,4,9,14.66666667,9.611111111,230.6666667
